,title,ingredients,steps,url
902,酸子雞球,"['雞腿肉1隻', '罐裝水蜜桃2件（切厚片）', '西芹2兩（切段）', '紅甜椒1/2個（切塊）', '薑2片', '乾蔥1粒（切片）', '酸子水2湯匙（1 1/3兩酸子及5湯匙水調勻）', '魚露1 1/2湯匙', '椰糖2湯匙', '青檸汁1湯匙', '生粉1/2茶匙', '鹽1/2茶匙', '生粉1/2茶匙', '醬油1茶匙', '油2茶匙']","['雞腿肉洗淨，瀝乾水分，切塊，下醃料拌勻醃15分鐘，泡嫩油備用。', '燒熱少許油，加入西芹、紅椒炒香，盛起備用。', '熱鑊下油1湯匙，下薑片、乾蔥爆香，雞塊、水蜜桃、西芹及紅椒回鑊，下調味料炒勻即可享用。']",https://www.towngascooking.com/tc/Recipe/detail/1136
903,玫瑰雞翼,"['急凍雞中翼12両', '玫瑰露酒1湯匙', '果皮1片', '八角2粒', '薑4片', '冰糖2両', '水1 1/2杯', '生抽1/4杯', '老抽1/2杯', '麻油少許']","['雞翼解凍，洗淨，抹乾水分；果皮用水浸軟，刮去瓤。', '煲內燒熱適量油，放入果皮、八角及薑片爆香，注入調味料煮滾。', '原煲放入雞翼，以中火煮10分鐘，注入玫瑰露酒，隨即加蓋並關火，焗5分鐘即成。']",https://www.towngascooking.com/tc/Recipe/detail/1137
904,OK醬牛仔骨,"['牛仔骨10\ue9df', '洋蔥1/2個（切角）', '紅甜椒1/2個（切角）', '菠蘿1件（切件）', '蔥1條（切段）', '醃料', '蛋黃1隻', '生粉1湯匙', '糖1/2茶匙', '醬油2茶匙', '雞粉1茶匙', 'OK汁2湯匙', '茄汁1湯匙', '\ueb82汁1/2湯匙', '糖1湯匙', '生粉1茶匙', '水4湯匙', '麻油少許', '胡椒粉少許']","['牛仔骨洗淨，瀝乾水分，切大件，加醃料拌勻醃30分鐘，隔去汁液，放入滾油中炸熟或煎香，盛起瀝乾油分。', '熱鑊下油2湯匙，炒香洋蔥、菠蘿及紅甜椒，贊酒1茶匙，倒下獻汁煮沸，傾下牛仔骨及蔥段炒勻上碟。']",https://www.towngascooking.com/tc/Recipe/detail/1138
905,欖角子薑蒸海上鮮,"['鯇魚腩8\ue9df', '欖角1/3\ue9df', '子薑2/3\ue9df', '蔥絲適量', '醬油適量']","['欖角洗淨，抹乾水分，切幼粒；子薑切粒，與欖角拌勻。', '鯇魚腩洗淨，瀝乾水分，放碟上，鋪上子薑混合物，隔水以大火蒸約8分鐘，取出傾去湯汁，灑上蔥絲。', '燒滾2湯匙油，澆在魚腩上，再澆上醬油即成。']",https://www.towngascooking.com/tc/Recipe/detail/1139
906,迷你節瓜盅,"['節瓜2個', '蝦仁2\ue9df', '雞肉2\ue9df', '本菇1\ue9df', '青豆1/2\ue9df', '瑤柱1粒', '雞湯2 1/2杯', '蝦醃料：', '鹽1/4茶匙', '生粉1/4茶匙', '胡椒粉少許', '雞醃料：', '鹽1/4茶匙', '生粉1/4茶匙', '麻油少許', '胡椒粉少許']","['節瓜去皮，從中間切開兩半，刮去中心部分，在瓜邊切上花紋成節瓜盅；瑤柱用水浸透，蒸10分鐘。', '蝦、雞肉洗淨瀝乾，切粒，分別加入醃料醃15分鐘，泡嫩油，瀝油備用；本菇、青豆飛水，過冷，瀝乾備用。', '雞湯煲滾備用；節瓜放深碟內蒸10分鐘，再將餘下材料放入碟內同蒸5分鐘，上碟時將物料及湯放節瓜中即可享用。']",https://www.towngascooking.com/tc/Recipe/detail/1140
907,馬來西亞基本咖喱糊,"['材料A （攪爛）', '紅蔥頭 300克', '蒜頭 150克 ', '石古仔 3粒 ', '材料B', '咖喱粉 300克 ', '黃薑粉 1茶匙', '辣椒糊 5大匙 ', '芫荽粉 3大匙 ', '香茅 10枝', '咖喱葉 10棵 ', '水  1/2 杯 ', '糖 100克 ', '鹽 適量']","['將材料A、材料B混合調味料，放入鍋內，倒入1 1/2杯油拌勻。', '用中至小火炒香即可。']",https://www.towngascooking.com/tc/Recipe/detail/1141
909,馬來咖喱叻沙,"['材料A', '馬來西亞基本咖喱糊 ½杯', '椰漿  1公升 ', '材料B (煮熟)', '雞肉 100克 ', '中蝦 10隻', '豆角 3條', '茄子 5塊', '麵條 500克', '芽菜 150克', '鹽  適量']","['先將材料A和鹽放入煲內煮至滾。', '把材料B分別排放在碗內。', '再把咖喱淋在上面即可趁熱食用。']",https://www.towngascooking.com/tc/Recipe/detail/1143
910,印尼燒烤班蘭蝦,"['材料A', '大蝦 10隻', '班蘭葉 10塊', '牙簽 10枝', '油   2大匙', '材料B（打碎）', '紅蔥頭 50克', '蒜頭 20克', '香茅 2枝', '南薑 1片', '材料C', '辣椒糊  1½大匙', '糖   2大匙', '鹽   1茶匙', '油   1大匙']","['先將蝦去殼（只是中間部位），留頭和尾， 和油拌勻。', '將材料B和C攪勻倒入蝦內醃15分鐘。', '用班蘭葉包著蝦，用牙簽刺好。', '放入焗爐內用200℃焗10分鐘即可。']",https://www.towngascooking.com/tc/Recipe/detail/1144
911,印度克什米爾咖喱雞,"['材料A', '雞   10塊', '蒜頭  60克', '炸蔥  2大匙 ', '紅蔥頭  150克 ', '薄荷葉  50克', '天然乳酪 250毫升', '肉類咖喱粉 120克 (加水拌勻)', '青辣椒  5條', '番茄  300克', '芫荽  30克', '番茄膏  1大匙', '材料B', '豆蔻籽 5粒 ', '丁香 3粒, 桂皮 1吋', '醃料', '鹽  1茶匙 ', '糖  1茶匙 ', '黃薑粉 ½茶匙', '調味料', '鹽   適量']","['把紅蔥頭和蒜頭切片。把青辣椒、番茄、芫荽、番茄膏打碎。雞塊洗淨，加入醃料醃片刻。', '鍋中燒熱½杯油，把紅蔥頭和蒜片炒至金黃色，加入材料B和已與水拌勻的肉類咖喱粉炒香。', '加入已打碎的材料，炒至濃厚，加入雞塊，加蓋煮熟。', '倒入乳酪和調味料，盛碗後灑上炸蔥和薄荷葉。']",https://www.towngascooking.com/tc/Recipe/detail/1145
912,泰式炸豆腐,"['材料A', '豆腐   3塊', '泰式甜辣椒醬     ½杯', '材料B（炸香）', '蝦米 50克', '腰果 80克', '免治雞肉 100克', '材料C（切片）', '紅蔥頭 100克', '指天椒 6條', '香茅 2枝']","['先將豆腐切丁，放入熱油內炸至金黃色。', '將材料B和C灑在豆腐上。', '淋入甜辣椒醬，拌勻後即可食用。']",https://www.towngascooking.com/tc/Recipe/detail/1146
913,醉轉彎,"['雞全翼6隻', '薑3片', '蔥2條(切段)', '鹽1/2湯匙', '香糟露300毫', '清水500毫升']","['雞翼洗淨，瀝乾，放入滾水中略燙，盛起。', '清水中加薑及蔥段煲滾，下鹽和雞翼，再滾後轉中火煮10分鐘。', '關火焗5分鐘，盛起放大碗中，注入香糟露，放冰箱放藏2小時後即可享用。']",https://www.towngascooking.com/tc/Recipe/detail/1147
914,XO醬炒鴨絲,"['燒鴨肉5兩', '西芹1棵', '紅辣椒1隻', '蒜茸1茶匙', 'XO醬1湯匙', '鹽1/2茶匙', '糖1茶匙', '蠔油1/2湯匙', '酒1茶匙']","['燒鴨肉切絲備用。', '西芹洗淨，切塊；紅辣椒去瓤，切絲。', '熱鑊下油1湯匙，爆香蒜耳，下西芹、紅椒絲及燒鴨絲，加入調味料，拌勻即可上碟。']",https://www.towngascooking.com/tc/Recipe/detail/1148
915,荔芋燜鴨,"['荔芋12兩', '米鴨1/2隻', '花奶1罐 (小)', '椰汁1罐 (小)', '乾蔥2粒 (切碎)', '蔥2條 (切段)', '薑2片', '醃料：', '糖1/2茶匙', '生粉1湯匙', '生抽1湯匙', '調味料：', '鹽1茶匙', '糖1茶匙']","['荔芋去皮，切成菱角形，放油鑊中炸至金黃。', '鴨洗淨，斬件，加醃料拌勻醃30分鐘，泡油備用。', '熱鑊下油1湯匙，爆香薑片及乾蔥，贊酒，鴨件回鑊爆透，注入清水至略浸過鴨面，下調味料以中慢火燜30分鐘，再注入花奶及椰汁，加入芋頭燜至鴨軟腍，加入蔥段即可。']",https://www.towngascooking.com/tc/Recipe/detail/1149
916,鮮人參杞子燉鷓鴣,"['材料：', '鷓鴣1隻', '瘦肉4兩', '鮮人參2條', '杞子1/3兩', '圓肉1/4兩', '滾水5杯']","['鷓鴣洗淨，去肺；瘦肉洗淨，與鷓鴣同飛水。', '杞子、圓肉洗淨；鮮人參洗淨，切段。', '所有材料放燉盅內，注入滾水，加蓋隔水燉5至6小時，下鹽調味即可享用。']",https://www.towngascooking.com/tc/Recipe/detail/1150
917,黑椒果仁鴕柳粒,"['鴕柳肉6兩', '青甜椒1/2個', '洋蔥1個', '夏威夷果仁2兩', '黑椒醬1湯匙', '醃料：', '生抽1/2茶匙', '清水1茶匙', '生粉2茶匙', '胡椒粉少許', '熟油1湯匙', '調味料：', '鹽1/4茶匙', '糖1/4茶匙', '生粉1茶匙, 蠔油1茶匙, 清水2湯匙, 胡椒粉少許']","['鴕柳肉洗淨抹乾，切粒，加入醃料醃30分鐘，泡油備用。', '青甜椒洗淨，去瓤切塊；洋蔥去衣切塊。', '熱鑊下油1湯匙，爆香洋蔥及黑椒醬，下青椒及鴕柳粒，贊酒，加入調味料炒勻，下果仁略炒即可。']",https://www.towngascooking.com/tc/Recipe/detail/1151
918,猴頭菇青邊鮑湯,"['猴頭菇1/2兩', '急凍青邊鮑1隻(約1/2斤)', '豬腱12兩', '瑤柱1兩', '蜜棗3個']","['猴頭菇用清水浸1小時至軟身，飛水，沖淨瀝乾。', '青邊鮑解凍，徹底洗淨鮑魚邊及底部污垢。', '豬腱洗淨，飛水，沖淨瀝乾。', '蜜棗洗淨；瑤柱用溫水洗淨。', '煮滾10碗水，放入所有材料煮至再滾，改慢火煮2 1/2小時，下鹽調味即成。']",https://www.towngascooking.com/tc/Recipe/detail/1152
919,蠶豆海參肉片湯,"['急凍蠶豆6兩', '已浸發禿參1/2斤', '瘦肉4兩', '陳皮1/4個', '醃料︰', '鹽1/4茶匙', '生粉1/4茶匙', '油1茶匙', '薑蔥料︰', '薑3片', '蔥1棵', '紹酒1湯匙']","['水適量與薑蔥料同煮滾，放入海參煲10分鐘，沖淨瀝乾，切件。', '蠶豆解凍，飛水。', '瘦肉洗淨，切片，用醃料拌勻，醃10分鐘；陳皮浸軟，去瓤。', '水6碗連同陳皮煮滾，放入蠶豆、海參滾10分鐘，加入瘦肉煮至再滾，改慢火煲2小時，下鹽調味即成。']",https://www.towngascooking.com/tc/Recipe/detail/1153
920,雞燉翅,"['嫩雞1隻(約2斤)', '已浸發勾翅12兩', '金華火腿2兩', '薑2片', '紹酒1茶匙', '薑蔥料︰', '薑3片', '蔥2棵', '紹酒1湯匙']","['雞處理乾淨，放滾水中飛水。', '水適量與薑蔥料同煮滾，放入勾翅煲5分鐘，盛起勾翅，放水龍頭下沖冷，瀝乾。', '火腿洗淨。', '勾翅放入雞肚內，放入燉盅，加入餘下材料及滾水4碗，加蓋放入燉鍋，隔水用大火燉半小時，改慢火燉3小時，下鹽調味即成。']",https://www.towngascooking.com/tc/Recipe/detail/1154
921,冬蟲草淮杞燉瘦肉,"['冬蟲草1/5兩', '淮山1/2兩', '杞子1湯匙', '圓肉1/2湯匙', '瘦肉6兩']","['所有材料洗淨，瀝乾。', '所有材料同放燉盅內，注入滾水4碗，加蓋放入燉鍋，隔水用大火燉30分鐘，改慢火再燉3小時，下鹽調味即成。']",https://www.towngascooking.com/tc/Recipe/detail/1155
922,南瓜官燕,"['已浸發白燕盞3兩', '南瓜1/2斤', '上湯3碗', '生粉1茶匙', '水3湯匙', '**拌勻']","['南瓜去皮和核，洗淨，切小塊，蒸軟，傾入攪拌器中打成茸。', '燕窩放煲內，注入上湯，用小火煮半小時，加入南瓜茸，用大火煮滾，期間須不斷攪拌，下少許鹽調味，埋獻即成。']",https://www.towngascooking.com/tc/Recipe/detail/1156
923,菠菜忌廉菇湯,"['乾牛肝菌50克', '菠菜300克', '牛奶300克', '鮮忌廉75克', '清水1 1/2杯', '清雞湯1 1/2杯', '牛油30克', '麵粉2湯匙', '清水1/2杯', '鹽1/4茶匙', '胡椒粉少許']","['乾牛肝菌洗淨，用水浸30分鐘，軟身後瀝乾，切片；菠菜洗淨，瀝乾，切碎備用。', '燒熱湯鍋，加入牛油，放入牛肝菌及菠菜炒至軟身，注入清水及清雞湯，煮滾後注入牛奶及鮮忌廉，用中火煮滾，將調味料中的麵粉及清水拌勻，注入湯鍋中，煮至微稠，再加入餘下調味料即可享用。']",https://www.towngascooking.com/tc/Recipe/detail/1157
924,荷葉雙菇糙米飯,"['茶樹菇100克', '冬菇4朵', '糙米飯2碗', '蝦米2湯匙', '雞蛋1隻 (拂勻)', '薑茸2湯匙', '荷葉1塊', '鹽1/4茶匙', '老抽1湯匙']","['冬菇用水浸軟，去蒂，切粒；茶樹菇沖淨，瀝乾，切段；蝦米浸軟瀝乾；荷葉洗淨，飛燙，抹乾，塗上少許油。', '燒熱油鑊，炒香薑茸，爆香蝦米及冬菇粒，加入糙米飯、茶樹菇及調味料拌勻，注入蛋液炒勻，盛起。', '荷葉中央放上炒飯，包好，反轉荷葉包令開口朝向碟底，隔水蒸15至20分鐘即成。']",https://www.towngascooking.com/tc/Recipe/detail/1158
925,咖喱喇沙茶樹菇燴雞,"['雞鎚4隻', '茶樹菇100克', '番茄1個', '椰漿75毫升', '鮮奶300毫升', '清雞湯200毫升', '香茅1枝', '洋蔥1/4個', '蒜茸2湯匙', '南薑15克', '紅辣椒1隻 (剁茸)', '咖喱醬1湯匙']","['雞鎚洗淨，抹乾，撲上麵粉，放入已加油的平底鑊中煎至金黃色。', '番茄去蒂，切粒；香茅及南薑拍鬆；茶樹菇洗淨抹乾。', '平底鑊中燒熱少許油，爆香洋蔥及蒜茸，加入番茄及咖喱醬炒勻，然後注入清雞湯，加入南薑、香茅及辣椒茸，煮滾後加入雞鎚、椰漿、鮮奶及茶樹菇，再煮滾後轉小火煮20分鐘，趁熱食用。']",https://www.towngascooking.com/tc/Recipe/detail/1159
926,水牛芝士焗大菌,"['燒烤大菌2個', '水牛芝士1個', '牛茄1個', '溶化牛油2湯匙', '蒜茸2湯匙', '乾意大利芫茜碎少許', '橄欖油少許', '黑椒碎少許']","['燒烤大菌去蒂，抹掙污泥，塗上牛油，鋪上蒜茸，放入已預熱焗爐，以180℃焗5分鐘。', '牛茄洗淨，去蒂，切成4塊；水牛芝士瀝乾，切成4片。', '將燒烤大菌放碟上，放上一片番茄，再放上一片水牛芝士，再重複放上番茄及芝士，另一個大菌做法相同。', '再放上橄欖油、黑椒碎及芫茜碎即可享用。']",https://www.towngascooking.com/tc/Recipe/detail/1160
927,黑椒千層牛仔肉夾菇,"['牛仔肉8塊', '雞髀菇1大隻', '乾迷迭香碎少許', '溶化牛油1湯匙', '蒜鹽少許', '黑椒碎少許']","['預熱焗爐至180℃。', '雞髀菇沖淨抹乾，切成8片如牛仔肉般大小的薄片(約3毫米厚)。', '焗盤中鋪上牛油紙，放上雞髀菇1片，再放上牛仔肉，再順序放上雞髀菇及牛仔肉，疊成8層。', '牛油及蒜鹽混合，澆在千層夾上，灑上黑椒碎及乾迷迭香碎，放入焗爐以180℃焗10分鐘即成。']",https://www.towngascooking.com/tc/Recipe/detail/1161
928,金銀滿屋(甜核桃炒鮮帶子),"['急凍帶子225克', '甜核桃100克', '蒜肉(切片)2粒', '薑2片', '紹酒2茶匙', '帶子醃料︰', '鹽1/6茶匙', '生粉半湯匙', '胡椒粉少許', '鹽1/4茶匙', '糖1/5茶匙', '生粉半茶匙', '麻油少許', '水2湯匙', '*拌勻']","['帶子解凍，吸乾水分，加入醃料醃10分鐘。', '煮滾3杯水，放入帶子飛水，盛起，瀝乾水分，泡嫩油至8成熟待用。', '燒熱2湯匙油，爆香薑片、蒜片，棄薑、蒜，放入帶子，贊酒，加入甜核桃，埋獻即成。']",https://www.towngascooking.com/tc/Recipe/detail/1162
929,富貴雞(玫瑰豉油雞),"['嫩雞1隻(約1.2公斤)', '玫瑰露酒1湯匙', '芫茜適量', '生抽1杯', '老抽1/4杯', '玫瑰露酒1湯匙', '冰糖碎2湯匙', '清水3杯', '*拌勻']","['雞洗淨，抹乾，用玫瑰露酒抹勻雞腔內外。', '調味汁注入鑊中，煮滾，放上竹撻，雞置竹撻上。', '用湯勺盛起鑊中的調味汁，不斷淋在雞身上，持續約2分鐘；反轉雞，加蓋改慢火焗5分鐘。30分鐘內不斷重複此步驟至雞熟，盛起，切件上碟，淋上調味汁，伴以芫茜即成。']",https://www.towngascooking.com/tc/Recipe/detail/1163
930,金枝玉葉(蛋白扒豆苗),"['材料︰', '豆苗300克', '蛋白4個', '紹酒1茶匙', '糖少許', '金華火腿少許', '煨料︰', '上湯1杯', '鹽半茶匙', '糖半茶匙', '油1湯匙', '上湯1/4杯', '鹽1/8茶匙', '糖1/8茶匙', '生抽1茶匙', '生粉2茶匙', '麻油少許', '*拌勻']","['金華火腿切絲，加紹酒及糖拌勻，蒸15分鐘，備用。', '豆苗洗淨，放入煮滾的煨料中，煨至熟，排於碟上。', '燒熱1湯匙油，加入獻汁料煮滾，拌入蛋白，淋於豆苗上，灑上火腿絲即成。']",https://www.towngascooking.com/tc/Recipe/detail/1164
931,文思羹(蓮藕豆腐素羹),"['蓮藕150克', '蟹柳4條', '豆腐150克', '甘筍半個', '上湯4杯', '糖3/4茶匙', '鹽1/4茶匙', '胡椒粉適量', '麻油適量', '馬蹄粉4湯匙', '水半杯', '**拌勻']","['蓮藕、甘筍去皮，洗淨，切絲。', '豆腐洗淨，切絲；蟹柳撕成絲。', '煮滾上湯，加入做法(1)和(2)的材料略煮，下調味料拌勻，埋獻即成。']",https://www.towngascooking.com/tc/Recipe/detail/1165
932,卷卷金(香蕉豆沙脆卷),"['春卷皮16片', '豆沙150克', '香蕉1隻']","['香蕉切粒。', '春卷皮鋪平，放入適量豆沙、香蕉粒，捲好，用清水或蛋白封口。', '燒熱一鍋油，放入春卷，用中火炸至金黃色。']",https://www.towngascooking.com/tc/Recipe/detail/1166
933,鮮蓮子百合肉片湯,"['鮮蓮子          3兩', '鮮百合          2兩', '瘦肉            4兩', '薑               1片']","['鮮蓮子洗淨；鮮百合洗淨，逐瓣掰開。', '瘦肉洗淨，橫紋切片。', '水4碗煮滾，加入瘦肉、鮮蓮子和薑片大火煮20分鐘，放鮮百合煮2分鐘，加鹽調味。']",https://www.towngascooking.com/tc/Recipe/detail/1167
934,冬瓜雞蓉羹,"['冬瓜           1/2斤', '雞胸肉          3兩', '上湯            2碗', '蛋白            1個', '熟金華火腿碎   少許', '薑             2片', '醃料：', '鹽        1/2茶匙', '糖        1/4茶匙', '蛋白      1個', '水        2湯匙', '生粉(或馬蹄粉)        2湯匙', '水               4湯匙', '拌勻']","['冬瓜去皮去核，洗淨，切粒。', '雞胸肉洗淨，剁成蓉，加醃料醃15分鐘。', '燒熱鑊，放少許油，加入薑片、上湯和3碗水煮滾，下冬瓜粒，煮10分鐘至透明。', '放入雞蓉煮熟，酒上金華火腿碎，加鹽、麻油和胡椒粉調味。埋獻，關火，加入蛋白拌勻。']",https://www.towngascooking.com/tc/Recipe/detail/1168
935,菜心草菇牛肉湯,"['菜心        1/2斤', '鮮草菇        3兩', '牛肉        4兩', '薑          2片', '醃料：', '生抽       2茶匙', '糖         1/4茶匙', '生粉、油     少許']","['菜心洗淨，摘段；草菇切去底部，切半，飛水洗淨。', '牛肉洗淨，橫紋切薄片，加醃料醃15分鐘。', '燒熱鑊，加1湯匙油，爆香薑片和草菇，加水5碗煮滾，放入菜心煮2分鐘，待滾後改慢火下牛肉浸滾，加鹽調味即可。']",https://www.towngascooking.com/tc/Recipe/detail/1169
936,西洋菜桂魚片湯,"['西洋菜       1/2斤', '桂魚        1條(約12兩)', '薑          2片', '醃料：', '鹽          1/4茶匙', '胡椒粉       少許']","['西洋菜洗淨，摘去老梗莖。', '桂魚處理洗淨，起肉，切雙飛，用醃料拌勻；燒熱鑊，放少許油爆香1片薑，將桂魚頭和骨煎香，用溫水沖去油分。', '水6碗煮滾，放入魚頭、魚骨大火滾30分鐘，加入魚片和西洋菜滾3分鐘，下鹽調味即成。']",https://www.towngascooking.com/tc/Recipe/detail/1170
